url,name,MaSanPham,author,NXB,NgayPhatHanh,kichthuoc,sotrang,gioithieu,giatien
http://nhanam.com.vn/sach/44699/loi-nhan-cuoi-cung,Lời nhắn cuối cùng,8935235237957,Laura Dave,Hà Nội,Ngày phát hành: 24-05-2023,Kích thước: 14 x 20.5cm,Số trang: 400,"Hannah Hall có một cuộc hôn nhân muộn màng nhưng hạnh phúc với Owen Michaels, bất chấp những khó khăn xảy đến giữa cô và Bailey, đứa con gái riêng mười sáu tuổi của Owen với người vợ trước. Bỗng nhiên một ngày Owen Michaels biến mất, chỉ để lại một lời nhắn bí hiểm: “Hãy bảo vệ nó”, mà Hannah hiểu rằng người được nhắc đến chính là Bailey. Khao khát một câu trả lời khi mà hạnh phúc gia đình bỗng vuột khỏi tầm tay, Hannah cùng Bailey cất công đi tìm Owen, để rồi nhận ra người chồng, người cha của họ còn một quá khứ cay đắng và bí mật mà anh không bao giờ nhắc đến. ",160.000đ
http://nhanam.com.vn/sach/44703/cha-va-con-ivan-turgenev,Cha và Con (Ivan Turgenev),8935235236288,Ivan Turgenev,Văn học,Ngày phát hành: 24-05-2023,Kích thước: 14 x 20.5cm,Số trang: 405,“Điều quan trọng duy nhất là hai lần hai là bốn còn mọi thứ khác đều vô nghĩa.”,120.000đ
http://nhanam.com.vn/sach/39704/diem-lanh---nhung-loi-tien-tri-tuyet-dich-va,Điềm lành - Những lời tiên tri tuyệt đích và chuẩn xác của phù thủy Agnes Nutter,8935235236295,Neil Gaiman,Phụ nữ,Ngày phát hành: 23-12-2022,Kích thước: 15.5x24 cm,Số trang: 448,"Quỷ Crowley và thiên thần Aziraphale biết rằng Tận Thế sắp sửa đến với thế giới này, với sự giáng lâm của Kẻ Chống Chúa trong hình hài đứa trẻ sơ sinh. Đáng lẽ cả hai phải lấy làm sung suớng: cuộc chiến tối hậu giữa thiên đường và địa ngục, dù phe nào thắng, thì cũng sẽ hủy diệt thế giới này, kết thúc cuộc giằng co hàng thiên niên kỷ giữa Thiện và Ác. Nhưng khốn nỗi, cả Crowley và Aziraphale lại thấy nuối tiếc thế giới của nhân loại. Thế giới con người vừa nhếch nhác, ngu xuẩn, lại vừa độc địa, thế nhưng nó cũng thú vị ghê gớm, đến nổi viễn cảnh phải sống ở một nơi toàn địa ngục hay toàn thiên đường trở nên không thể chịu đựng nổi với cả hai. Thiên thần và ác quỷ cùng tham gia vào một mưu đồ vừa khôn ngoan, vừa dớ dẩn, để cứu thế giới khỏi họa diệt vong.",220.000đ
http://nhanam.com.vn/sach/41705/bo-tuyet,Bọ tuyết,8935235237049,Yasushi Inoue,Phụ nữ,Ngày phát hành: 22-03-2023,Kích thước: 14x20.5 cm,Số trang: 336,"Rời xa cha mẹ từ khi mới lên năm, cậu bé Kousaku đến sống cùng bà lão Onui trong căn nhà trát đất bình dị nơi thôn dã. Vốn là vợ bé của ông cố Kousaku, bà Onui phải chịu bao điều tiếng và cái nhìn phán xét từ người làng, nhưng bà vẫn dành cho Kousaku một tình thương đặc biệt. Và cứ thể dưới đôi bàn tay bà chăm sóc, tầm hồn non trẻ của Kousaku lớn lên từng ngày giữa thiên nhiên Izu thơ mộng đầy nắng ấm và cỏ thơm.",135.000đ
http://nhanam.com.vn/sach/42712/em-se-den-cung-con-mua,Em sẽ đến cùng cơn mưa,8935235232631,Ichikawa Takuji,Văn học,Ngày phát hành: 24-03-2023,Kích thước: 13 x 20.5 cm ,Số trang: 332,,108.000đ
http://nhanam.com.vn/sach/41712/vung-dat-quy-tha-ma-bat,Vùng đất quỷ tha ma bắt,8935235236912,Kevin Chen,Hà Nội,Ngày phát hành: 27-03-2023,Kích thước: 14 x 20.5cm,Số trang: 413,Quê hương là một vùng đất nhỏ...,168.000đ
http://nhanam.com.vn/sach/42704/thu-toi,Thú tội,8935235237247,Minato Kanae,Hội nhà văn,Ngày phát hành: 24-03-2023,Kích thước: 14 x 20.5cm,Số trang: 245,"Moriguchi là giáo viên cấp hai đồng thời là bà mẹ đơn thân của một cô gái 4 tuổi. Một hôm, xác cô bé được phát hiện trong bể bơi trường học. Cảnh sát nhận định đây là vụ tai nạn nhưng Moriguchi biết ai đã sát hại con gái mình -  kẻ ở ngay trong lớp học do mình chủ nhiệm. Moriguchi bắt đầu kế hoạch báo thù của riêng cô...",99.000đ
http://nhanam.com.vn/sach/42703/thi-tran-bi-nguyen-rua---hex,Thị trấn bị nguyền rủa - HEX,8935235236929,Thomas Olde Heuvelt,Phụ nữ,Ngày phát hành: 29-03-2023,Kích thước: 15.5x24 cm,Số trang: 446,"Bất cứ ai sinh ra tại nơi đây, sẽ phải ở lại cho đến chết.",222.000đ
http://nhanam.com.vn/sach/42699/thien-nga-va-doi,Thiên nga và dơi,8935235237384,Higashino Keigo,Hà Nội,Ngày phát hành: 31-03-2023,Kích thước: 14 x 20.5cm,Số trang: 641,"Xác của ông Shiraishi Kensuke, một luật sư sống tại Tokyo được tìm thấy trong một chiếc xe bị bỏ lại trên đường. Không lâu sau đó, ông Kuraki Tatsuro, hơn sáu mươi tuổi, ngụ tại tỉnh Aichi đứng ra nhận mọi tội lỗi, bao gồm cả tội giết người trong một vụ án khác đã xảy ra cách đấy hơn ba mươi năm. Dù không thể xác minh được lời khai của ông Tatsuro, cảnh sát vẫn khép lại vụ án.",269.000đ
http://nhanam.com.vn/sach/42702/ca-truc---silo-thap-giong-2,Ca trực - Silo Tháp Giống #2,8935235237162,Hugh Howey,Hội nhà văn,Ngày phát hành: 31-03-2023,Kích thước: 15.5x24 cm,Số trang: 643,Có những bí mật ta cần quên đi.,272.000đ
http://nhanam.com.vn/sach/42700/hoi-nghi-cua-bay-chim---tap-v-cua-trai-tre-da,Hội nghị của bầy chim - Tập V của Trại trẻ đặc biệt của cô Peregrine,8935235237179,RANSOM RIGGS,Hội nhà văn,Ngày phát hành: 29-03-2023,Kích thước: 14 x 20.5cm,Số trang: 420,Những lời trăn trối của ông H – liên hệ cuối cùng mà Jacob Portman có được với cuộc sống bí mật của ông nội Abe – giao cho Jacob một nhiệm vụ: đưa người đặc biệt mới tiếp xúc tên Noor Pradesh đến với đặc vụ V.,165.000đ
http://nhanam.com.vn/sach/42711/hay-ve-voi-cha,Hãy về với cha,8935235237353,Shin Kyung Sook,Hà Nội,Ngày phát hành: 03-04-2023,Kích thước: 14 x 20.5cm,Số trang: 466,"Mất đi con gái, nữ nhà văn thu mình lại, đoạn tuyệt với mọi mối quan hệ, thậm chí với chính những người thân trong gia đình, hòng trốn tránh nỗi đau và dằn vặt quá lớn. Phải tới khi về lại quê hương để chăm sóc người cha già yếu một thân một mình, cô mới nhận ra tấm khiên mình dựng lên bấy lâu cũng chính là mũi giáo đâm vào lòng những người ruột thịt. ",179.000đ
http://nhanam.com.vn/sach/42740/nguoi-truyen-tin-phan-thu-ba-cua-nguoi-truyen,Người truyền tin (phần thứ ba của Người truyền ký ức),8935235237483,Lois Lowry,Hội nhà văn,Ngày phát hành: 24-04-2023,Kích thước: 14 x 20.5cm,Số trang: 189,"Lại là Trái Đất trong tương lai. Lại một thế giới hoàn toàn khác. Không phải xã hội công nghệ phát triển vượt bậc và quy củ đến lạnh người. Cũng chẳng phải thị trấn lạc hậu nơi kẻ yếu thế bị ruồng bỏ man rợ. Rốt cuộc, trong phần thứ ba của bộ tứ Người truyền ký ức, ta cũng gặp một cộng đồng tốt lành, nơi người người đối xử với nhau thương yêu và trân trọng…",100.000đ
http://nhanam.com.vn/sach/43717/truyen-ma-mrjames,Truyện ma (M.R.James),8935235237223,M.R.James,Hội nhà văn,Ngày phát hành: 19-05-2023,Kích thước: 15.5x24 cm,Số trang: 457,"Ba mươi truyện ma kinh điển kể về một thế giới ma mị ám ảnh của M. R. James, cha đẻ của thể loại truyện ma hiện đại.",149.000đ
http://nhanam.com.vn/sach/43700/nguy-chung-cua-solomon---tap-2-quyet-dinh,Ngụy chứng của Solomon - Tập 2 Quyết định,8935235237599,Miyabe Miyuki,Dân Trí,Ngày phát hành: 28-04-2023,Kích thước: 15.5x24 cm,Số trang: 611,"Hai người bạn cùng lớp chết không rõ ràng. Giới truyền thông đưa tin đầy thiên kiến. Thầy cô bỏ mặc học sinh, tìm mọi cách để lấp liếm và xoa dịu tình hình. Ở thế giới bên kia, Kashiwagi",300.000đ
http://nhanam.com.vn/sach/43720/momo-michael-ende,Momo (Michael Ende),8935235237780,Michael Ende,Hội nhà văn,Ngày phát hành: 15-05-2023,Kích thước: 14 x 20.5cm,Số trang: 278,,90.000đ
